level,GEO_ID,NAME,st,cnty,gini_est,gini_moe,md_cfm_inc_est,md_cfm_inc_moe,unins_ch_c_est,unins_ch_c_moe,unins_ch_est,unins_ch_moe,u5_fmpv_c_est,u5_fmpv_c_moe,u5_fmpv_est,u5_fmpv_moe,pub_ast_c_est,pub_ast_c_moe,pub_ast_est,pub_ast_moe,hc_brdn_c_est,hc_brdn_c_moe,hc_brdn_est,hc_brdn_moe,u5_pv_c_est,u5_pv_c_moe,u5_pv_est,u5_pv_moe,u18_2pv_c_est,u18_2pv_c_moe,u18_2pv_est,u18_2pv_moe,u5_fm185pv_c_est,u5_fm185pv_c_moe,u5_fm185pv_est,u5_fm185pv_moe,u6_2pv_c_est,u6_2pv_c_moe,u6_2pv_est,u6_2pv_moe,u6_pv_c_est,u6_pv_c_moe,u6_pv_est,u6_pv_moe,u5_ch185pv_c_est,u5_ch185pv_c_moe,u5_ch185pv_est,u5_ch185pv_moe,u6_apilf_c_est,u6_apilf_c_moe,u6_apilf_est,u6_apilf_moe,u5_fp185_est,u5_fp185_moe,u5_fp185_c_est,u5_fp185_c_moe,u6_1prt_est,u6_1prt_moe,u6_1prt_c_est,u6_1prt_c_moe
county,0500000US55045,"Green County, Wisconsin",55,045,0.4149,0.0121,90896,7232,168,85.0411665018772,6.91358024691358,3.48061261536361,142,65.1536645170477,4.94945974207041,2.23784108156484,356,95,2.28292933179428,0.608758191188597,3259,300.865418418269,20.8990637424651,1.91741342269433,215,77.7817459305202,0.118261826182618,0.0420469795983537,2494,324.5319706901,32.1019436220878,4.08293423870057,507,129.795993774847,34.5132743362832,7.5732856422299,905,210.16184239771,38.958243650452,8.80077406698404,378,127.349911660747,16.2720619888076,5.41175547291906,780,195.151223414049,33.5772707705553,8.204232766572,1729,197.587955098483,75.3376906318083,7.51451745333705,33.7465564738292,7.68103119945914,490,129.209132804148,27.8668310727497,7.28707910949793,452,129.730489862638
county,0500000US55047,"Green Lake County, Wisconsin",55,047,0.414,0.0149,75887,5617,190,48.91829923454,15.0316455696203,3.74766519284539,131,46.2601340248815,11.2349914236707,3.77499456233685,168,61,2.09345794392523,0.758506928469576,1879,196.007652911819,23.4143302180685,2.37872078442515,230,64.6374504447693,0.229540918163673,0.0605513162887026,1611,205.997572801235,40.18458468446,4.88919002634101,281,70.9365914038728,38.865836791148,7.02015406773489,564,121.610032480877,46.3434675431389,9.77065359259604,403,110.385687478042,33.114215283484,8.94600087207231,561,121.507201432672,46.0969597370584,9.76439542572707,762,122.09013064126,62.7160493827161,9.65423639846919,38.4401114206128,7.04770919096472,276,70.3633427290091,28.5549132947977,9.23187344077401,247,88.9213135305591
county,0500000US55049,"Iowa County, Wisconsin",55,049,0.4041,0.0138,113720,7308,90,32.649655434629,5.81771170006464,2.09127528484726,75,26.1916017074176,4.45632798573975,1.51262529873094,166,69,1.69474221541603,0.703665455908812,2255,246.854207985199,23.0219499744768,2.47990095475952,154,46.0977222864644,0.121069182389937,0.0355582397178158,1190,177.803262062314,23.3562315996075,3.41083465917669,217,61.0737259384099,26.0817307692308,6.42633015790353,412,100.900941521871,26.7185473411154,6.43011673019321,277,87.4642784226795,17.9636835278859,5.61320666042833,394,99.7797574661314,25.5512321660182,6.36599339287784,1103,117.1537451386,72.4228496388707,6.97964235597403,22.1518987341772,5.67617719551332,175,50.8232230382923,19.0205011389522,5.1365237220038,167,50.0499750249688
county,0500000US55051,"Iron County, Wisconsin",55,051,0.4114,0.0205,71389,5328,28,21.0237960416286,9.85915492957746,7.36250593611665,24,20.6155281280883,9.44881889763779,7.89850980600639,84,28,2.85617137028222,0.946684588326786,706,89.4594880378823,24.0054403264196,2.92095453817291,27,17.2046505340853,0.133004926108374,0.0832391830062838,334,57.1751694356912,38.3467278989667,6.18170323245015,75,28.3372546306095,38.4615384615385,11.3857798942696,88,27.4772633280682,32.5925925925926,9.75567675833883,45,21.6333076527839,16.6666666666667,7.87418208350715,73,25.1793566240283,27.037037037037,9.01069567923703,189,38.8072158238645,70.2602230483272,12.9933902173986,33.3333333333333,12.3991127608598,60,26.8700576850888,39.3939393939394,10.1365076423124,78,26.1151297144012
county,0500000US55053,"Jackson County, Wisconsin",55,053,0.4491,0.016,82697,7920,109,38.8973006775535,7.67065446868403,2.70686400245105,106,35.4541958024717,7.62589928057554,2.46106216457069,216,52,2.70337922403004,0.648884209377997,2213,231.155791621149,27.6971214017522,2.84721086019041,206,70.0071424927486,0.174872665534805,0.0579801863658015,1877,197.50949344272,42.456457814974,4.32904479048023,282,66.6633332499958,35.969387755102,6.91219052682738,650,121.107390360787,46.2962962962963,8.32934996346102,316,80.3616824114578,22.5071225071225,5.61900440493018,608,118.705517984633,43.3048433048433,8.19052919730193,900,133.195345264014,64.6551724137931,9.0159515096035,36.2134688691233,6.97125945557352,285,67.468511173732,30.4750869061414,6.17541379296468,263,62.8251541979803
county,0500000US55055,"Jefferson County, Wisconsin",55,055,0.4015,0.0135,93750,6527,108,71.0633520177595,2.0532319391635,1.34902937623098,358,139.194109070751,6.16072965066254,2.35559933565624,534,151,1.56589056360331,0.442500852177404,8304,646.246083160277,24.3504779778312,1.87867634600953,551,202.743680542699,0.135447394296952,0.0488819409458306,4720,550.733147722198,27.5878192764042,3.10212805097221,909,217.361450123981,30.1893058784457,6.29315987853861,1798,371.441785479232,34.7238315952105,7.03252359520347,930,298.221394269425,17.9606025492468,5.71270175680927,1557,340.683137240457,30.0695249130939,6.46433071789315,3871,391.254392946584,75.7237871674492,6.85352474813514,28.4547311095984,6.26337185190433,836,208.916251162996,27.8765201122544,5.59116473942533,894,201.796927627752
county,0500000US55057,"Juneau County, Wisconsin",55,057,0.4077,0.0206,80119,9412,23,17.8885438199983,1.44200626959248,1.11872617413002,148,62.83311228962,8.47166571265026,3.5168282082089,234,65,2.20796376674844,0.61128170680231,2593,220.111335464578,24.4668805434988,2.00164331732875,176,51.8652099195598,0.141252006420546,0.0407443130134207,1917,212.268697645225,37.2016301183776,3.83088758112028,356,88.9494238317483,38.3207750269107,7.98492242339602,611,115.086923670763,39.4957983193277,7.05883694688338,340,90.7028114227999,21.978021978022,5.71560196542872,583,113.154761278525,37.6858435681965,6.96265190782263,1122,147.394029729837,74.3046357615894,8.62192965854969,39.236479321315,7.91897944896847,370,90.2053213507939,36.1336032388664,7.39517880957108,357,85.7496355677387
county,0500000US55059,"Kenosha County, Wisconsin",55,059,0.4237,0.0101,89205,5764,736,309.181176658606,6.65280665280665,2.78759542165067,1179,346.949564057948,9.00756360302544,2.58706643732789,1913,371,2.86785098568323,0.555420323346074,19005,1065.92823398201,28.4911176073758,1.57167174924809,1680,412.043687004182,0.187082405345212,0.0442282122918991,11985,1092.57677075801,32.5316902364214,2.86873393640783,2693,492.700720519059,37.7541006589093,5.86671113814257,4393,726.132907944544,40.4586480014736,6.56858780466768,2978,612.629578130211,27.4267820961503,5.57761148650559,4268,721.931437187771,39.3074230981765,6.53595874419965,7535,656.863760607936,70.2367636092468,5.68843597710768,37.8064154643508,5.86731689481402,2699,493.314301434694,33.9872818292518,4.71289910003231,2512,420.487811951785
county,0500000US55061,"Kewaunee County, Wisconsin",55,061,0.392,0.0214,95034,6217,3,7.21110255092798,0.237717908082409,0.571115006192037,37,27.4772633280682,2.4025974025974,1.77208197716354,72,38,0.873044743543107,0.460405285974057,1517,175.914752081797,18.3945677215957,2.09747248906105,56,42.3792402008342,0.0541586073500967,0.0408489138070123,1459,283.031800333461,34.4347415624263,6.4866434326235,237,78.5938928925142,32.027027027027,9.33343977360911,498,147.966212359444,39.9358460304731,11.4858998274139,117,56.1515805654658,9.38251804330393,4.44823287452652,372,135.255314128503,29.831595829992,10.6158297172925,941,109.15585188161,76.8163265306123,6.45255473105559,31.8428184281843,9.36662449699439,235,78.5366156642875,13.7305699481865,4.82997128123761,106,40.1746188532013
county,0500000US55063,"La Crosse County, Wisconsin",55,063,0.4575,0.0132,99334,8128,371,142.835569799683,5.04350190320827,1.93315987953484,353,157.702251093635,4.3807396376272,1.93283085742477,697,167,1.38902728232926,0.332537642696109,13798,999,27.4975587397118,1.97305289910192,374,124.197423483742,0.0648967551622419,0.0214526746376964,5846,683.24812476874,25.1624843971937,2.87026098011138,1162,260.428493064795,26.3492063492064,5.17258565807797,2144,402.615200905281,29.4101508916324,5.4191730050371,799,237.170824512628,10.960219478738,3.22906948115758,1733,342.279125860751,23.7722908093278,4.6155876472065,5129,478.269798335626,70.8425414364641,6.05036099661474,26.5988700564972,5.15857155651478,1177,261.195329207856,29.9196787148594,6.45261883228249,1490,358.371315816431
